N,X,Y
"46308",120.747260,23.984727
"46309",120.747167,23.984736
"46310",120.941242,23.824377
"46311",120.941086,23.825798
"46312",120.655595,23.928087
"46313",120.655723,23.928245
"46314",120.674341,23.760567
"46315",120.734340,23.890404
"46316",120.685416,23.774670
"46317",120.809148,23.991771
"46318",120.760851,23.830012
"46319",120.760809,23.830064
"46320",120.665918,23.663360
"46321",120.665919,23.664135
"46322",120.699323,23.916121
"46323",120.699538,23.916156
"46324",120.985960,23.935764
"46325",120.648495,23.853393
"46326",120.648426,23.853408
"46327",120.689070,23.833719
"46328",120.736288,23.888294
"46329",120.735916,23.888686
"46330",121.265018,24.212894
"46331",121.264957,24.212751
"46332",120.760395,23.933358
"46333",120.759824,23.933414
"46334",120.971943,23.968808
"46335",120.875487,23.570286
"46336",120.879290,23.572607
"46337",120.724686,23.980256
"46338",120.888320,23.628276
"46339",120.887518,23.629470
"46340",120.704894,23.989268
"46341",120.938231,23.897429
"46342",120.649728,24.000814
"46343",120.886006,23.985036
"46344",120.886575,23.985344
"46345",121.086451,23.959708
"46346",121.086515,23.960080
"46347",120.845626,24.023560
"46348",121.223842,24.182851
"46349",121.221893,24.184149
"46350",120.784825,23.826994
"46351",120.788660,23.945310
"46352",120.788765,23.945456
"46353",121.149506,24.034448
"46354",121.148845,24.035387
"46355",120.691786,23.948249
"46356",120.888495,23.985620
"46357",120.886720,23.985496
"46358",120.679653,24.008442
"46359",120.680516,24.007896
"46360",120.861291,23.644671
"46361",120.706326,23.889034
"46362",120.706303,23.889068
"46363",120.717450,23.995463
"46364",120.810001,23.829025
"46365",120.810042,23.829379
"46366",120.783123,23.805649
"46367",120.688238,23.893612
"46368",120.852020,24.099088
"46369",120.852153,24.099500
"46370",120.864198,23.799326
"46371",120.686047,23.899976
"46372",120.791903,23.983583
"46373",120.937707,24.064988
"46374",120.937788,24.065049
"46375",120.694889,23.840110
"46376",120.694838,23.841018
"46377",120.937677,23.924106
"46378",120.937305,23.923558
"46379",120.951624,24.022590
"46380",120.951564,24.022605
"46381",120.634539,23.847221
"46382",120.635536,23.847349
"46383",120.691473,23.984035
"46384",120.904087,23.821094
"46385",120.904115,23.821229
"46386",120.849671,23.693352
"46387",120.850404,23.693924
"46388",120.666468,23.871502
"46389",120.667288,23.871292
"46390",120.739160,23.773876
"46391",120.740065,23.775980
"46392",120.673612,23.956208
"46393",120.672877,23.957076
"46394",120.858854,23.690917
"46395",120.790425,23.828679
"46396",120.669215,23.938110
"46397",120.658602,23.930026
"46398",120.660564,23.931156
"46399",120.678112,23.748274
"46400",120.678654,23.749059
"46401",120.890791,23.600281
"46402",120.891276,23.604217
"46403",120.686954,23.736681
"46404",121.033030,23.994097
"46405",121.029062,23.992794
"46406",120.674947,23.674338
"46407",120.675640,23.674376
"46408",120.680966,23.878553
"46409",121.086407,24.003657
"46410",121.088165,24.004469
"46411",121.153753,24.032974
"46412",120.651474,23.956077
"46413",120.963178,23.916406
"46414",120.698849,23.935372
"46415",120.971980,23.966562
"46416",120.676076,24.005512
"46417",120.665676,23.989245
"46418",120.759126,23.887922
"46419",120.759156,23.887206
"46420",120.691148,23.979855
"46421",120.691615,23.979826
"46422",120.662583,23.952660
"46423",120.662759,23.952396
"46424",120.782357,23.700689
"46425",120.783501,23.701721
"46426",120.922091,23.904638
"46427",120.921407,23.905068
"46428",120.871517,23.955041
"46429",120.664943,23.983920
"46430",120.878736,23.568396
"46431",120.850128,23.811238
"46432",120.657267,23.827245
"46433",120.684538,23.912761
"46434",120.863026,24.087738
"46435",120.862928,24.087693
"46436",120.850435,23.693967
"46437",120.939544,23.864014
"46438",120.677920,24.008319
"46439",120.676501,24.006412
"46440",120.983532,23.981490
"46441",120.983768,23.981966
"46442",120.870814,23.553611
"46443",120.687150,23.986233
"46444",120.687239,23.986770
"46445",120.954477,24.011745
"46446",120.931132,23.985928
"46447",120.932171,23.983849
"46448",120.661341,23.998087
"46449",120.661693,23.997855
"46450",120.858473,23.804705
"46451",120.858455,23.805617
"46452",120.702720,23.988524
"46453",120.759656,23.751376
"46454",120.760730,23.752433
"46455",120.693442,23.877025
"46456",120.682735,23.759794
"46457",120.804653,23.892674
"46458",120.804825,23.893750
"46459",120.636523,23.865458
"46460",120.637076,23.866895
"46461",120.972481,23.964578
"46462",120.973291,23.965310
"46463",120.850494,23.812649
"46464",120.665043,23.843935
"46465",120.664898,23.843830
"46466",121.114985,24.009396
"46467",121.115209,24.009531
"46468",120.910758,23.932860
"46469",120.917891,23.938240
"46470",120.648480,23.835554
"46471",120.762190,23.737423
"46472",120.762057,23.737515
"46473",120.886474,23.631231
"46474",120.686229,23.965177
"46475",120.639239,23.627641
"46476",120.671463,23.937272
"46477",120.682172,23.907121
"46478",120.796406,23.880800
"46479",120.680789,23.755143
"46480",120.681465,23.755748
"46481",120.674514,23.955302
"46482",120.820940,23.912598
"46483",121.124631,23.970119
"46484",120.687116,23.905165
"46485",120.957912,23.971476
"46486",120.679853,23.986664
"46487",120.693587,23.756753
"46488",120.693658,23.756818
"46489",120.821539,23.701275
"46490",120.661971,23.761472
"46491",120.679614,23.995794
"46492",120.673065,23.838127
"46493",120.671223,23.837825
"46494",120.663601,23.945275
"46495",120.718926,23.978924
"46496",120.870364,24.039822
"46497",120.871408,24.040344
"46498",120.973834,23.968561
"46499",120.974049,23.968243
"46500",120.859497,23.799775
"46501",120.895834,23.589497
"46502",120.869020,23.778063
"46503",120.861798,24.089446
"46504",120.667526,23.861162
"46505",120.756781,23.980633
"46506",120.756982,23.980592
"46507",120.783783,23.702452
"46508",120.781716,23.705400
"46509",120.909860,23.575264
"46510",120.939590,23.821563
"46511",120.632458,23.885736
"46512",120.633271,23.885403
"46513",120.664780,23.988519
"46514",120.664894,23.988603
"46515",120.818498,24.013619
"46516",120.916775,24.030828
"46517",120.689012,23.925029
"46518",120.687203,23.918773
"46519",120.698160,23.928826
"46520",120.697931,23.929003
"46521",120.906314,23.829352
"46522",120.906334,23.830396
"46523",120.678536,23.764446
"46524",120.767668,23.878670
"46525",120.665375,23.881621
"46526",120.986935,23.932353
"46527",120.704048,23.766278
"46528",120.686871,23.918823
"46529",120.708075,23.897692
"46530",120.660854,23.926927
"46531",120.660533,23.927368
"46532",120.959023,24.004391
"46533",120.958192,24.005019
"46534",120.924749,24.036124
"46535",120.925213,24.037199
"46536",120.646393,23.848940
"46537",120.688792,23.891138
"46538",120.710593,23.977179
"46539",120.708493,23.977304
"46540",120.684495,23.917345
"46541",120.932712,23.983297
"46542",120.932385,23.983561
"46543",120.686293,23.894881
"46544",120.685550,23.893761
"46545",120.676738,23.932969
"46546",120.676043,23.933798
"46547",120.704943,23.759489
"46548",120.841888,23.819521
"46549",120.792451,23.983725
"46550",120.794187,23.984866
"46551",120.660027,23.835101
"46552",120.659403,23.834994
"46553",121.086051,24.003464
"46554",120.958918,23.968900
"46555",120.958862,23.968482
"46556",120.797861,23.830423
"46557",121.155790,24.028039
"46558",120.783683,23.821998
"46559",120.651669,23.872487
"46560",120.637336,23.847651
"46561",120.637495,23.847794
"46562",120.644819,23.868079
"46563",120.644910,23.868134
"46564",120.677383,23.726561
"46565",120.700430,23.934999
"46566",120.650740,23.882627
"46567",120.650756,23.882741
"46568",120.693432,23.875972
"46569",120.759696,23.829835
"46570",120.758872,23.830168
"46571",120.679858,23.973371
"46572",120.861286,23.642799
"46573",120.862189,23.642956
"46574",120.937793,23.978314
"46575",120.938111,23.977607
"46576",120.663569,23.986640
"46577",120.840241,23.820933
"46578",120.841800,23.819465
"46579",120.711165,23.809457
"46580",120.711703,23.808636
"46581",120.687294,23.902504
"46582",120.687198,23.902866
"46583",120.869779,24.077565
"46584",121.059749,23.912476
"46585",121.061206,23.913053
"46586",120.741059,23.777119
"46587",120.669504,23.992585
"46588",120.693440,23.878146
"46589",120.693379,23.878738
"46590",120.672559,23.759201
"46591",120.665569,23.673321
"46592",120.666001,23.671020
"46593",120.708220,23.967239
"46594",120.759310,23.668704
"46595",120.760993,23.668584
"46596",120.659320,23.723103
"46597",120.741204,23.960492
"46598",120.741160,23.960545
"46599",120.885938,24.053657
"46600",120.949884,23.970720
"46601",120.630579,23.837988
"46602",120.655017,23.678771
"46603",120.655449,23.677771
"46604",120.912126,23.865519
"46605",120.914767,23.865539
"46606",120.868699,23.794406
"46607",120.867248,23.796066
"46608",120.973037,23.959491
"46609",120.697195,23.869695
"46610",120.783579,23.826210
"46611",120.706380,23.918061
"46612",120.707115,23.918393
"46613",120.736266,23.740900
"46614",120.737981,23.742474
"46615",120.705443,23.867316
"46616",120.906148,23.832788
"46617",120.894388,23.830529
"46618",120.659253,23.875113
"46619",120.770843,23.878336
"46620",120.666362,23.948972
"46621",120.691534,23.911532
"46622",120.691680,23.911302
"46623",120.680828,23.956176
"46624",120.692208,23.910507
"46625",120.722065,23.757756
"46626",120.722161,23.757011
"46627",120.677658,23.988262
"46628",120.860489,23.842071
"46629",120.860949,23.842165
"46630",120.966305,23.891062
"46631",120.848065,23.817952
"46632",120.820073,24.062940
"46633",120.820312,24.063351
"46634",120.650506,23.971140
"46635",120.651149,23.971450
"46636",120.688187,23.780170
"46637",120.690151,23.781280
"46638",120.870192,23.862031
"46639",120.889948,23.888744
"46640",120.888882,23.890527
"46641",120.887727,23.919508
"46642",120.637394,23.897298
"46643",120.637273,23.896425
"46644",120.822617,24.019052
"46645",120.821299,24.017282
"46646",120.976738,23.967916
"46647",120.976018,23.967929
"46648",120.645035,23.832659
"46649",120.645544,23.832575
"46650",120.864653,23.918408
"46651",120.864678,23.918443
"46652",120.780663,23.822139
"46653",120.635550,23.834430
"46654",120.635870,23.834258
"46655",120.864702,23.555258
"46656",120.683080,23.979027
"46657",120.683051,23.978954
"46658",120.658099,23.869667
"46659",120.658012,23.869747
"46660",120.923882,23.980391
"46661",120.929844,23.982320
"46662",120.893653,23.957656
"46663",120.893266,23.957706
"46664",121.072381,23.928386
"46665",121.074401,23.929400
"46666",120.683821,23.985963
"46667",120.683591,23.986008
"46668",120.696574,23.850403
"46669",120.696486,23.850627
"46670",120.871301,23.954348
"46671",120.871205,23.958845
"46672",120.636850,23.876210
"46673",120.636999,23.876120
"46674",120.873063,23.967346
"46675",120.873664,23.968181
"46676",120.886249,24.090351
"46677",120.886041,24.089793
"46678",120.676349,24.006223
"46679",120.874002,24.077122
"46680",120.874234,24.077156
"46681",120.719957,24.003845
"46682",121.156513,24.043708
"46683",121.156734,24.043949
"46684",121.096365,23.969012
"46685",120.860647,23.837707
"46686",120.677974,23.752759
"46687",121.097361,23.969849
"46688",121.097398,23.970133
"46689",120.868534,23.944343
"46690",120.867744,23.945776
"46691",120.660739,23.849463
"46692",120.660870,23.849409
"46693",120.967157,23.792727
"46694",120.854299,23.812437
"46695",120.638920,23.929228
"46696",121.185403,24.042559
"46697",120.816889,24.059311
"46698",120.817436,24.059918
"46699",120.758285,23.933289
"46700",120.775638,23.941764
"46701",120.776688,23.941540
"46702",120.871467,23.957095
"46703",120.914765,23.908817
"46704",120.942520,23.889776
"46705",120.943079,23.888854
"46706",120.817363,24.005498
"46707",120.972109,23.996917
"46708",120.689011,24.003226
"46709",120.874195,23.883879
"46710",120.873357,23.881181
"46711",120.709765,23.900768
"46712",120.704940,23.933164
"46713",120.981014,23.944206
"46714",120.669787,23.949810
"46715",120.703821,23.715172
"46716",120.689262,23.879616
"46717",120.693856,23.989315
"46718",120.694055,23.989317
"46719",120.660732,23.948684
"46720",120.661299,23.948333
"46721",120.661865,23.947967
"46722",120.700370,23.799250
"46723",120.653361,23.979459
"46724",120.653384,23.979509
"46725",120.890322,23.586754
"46726",120.958982,23.971686
"46727",120.959124,23.971280
"46728",120.777683,23.828312
"46729",120.777888,23.828416
"46730",120.685652,23.904342
"46731",120.685671,23.904291
"46732",121.213630,24.080527
"46733",120.974226,23.967671
"46734",120.974218,23.967392
"46735",120.680303,23.978079
"46736",120.680327,23.976159
"46737",120.682740,23.906885
"46738",120.682638,23.907248
"46739",120.894336,23.957412
"46740",120.894290,23.957424
"46741",120.672653,23.932596
"46742",120.672761,23.932298
"46743",120.634380,23.834199
"46744",120.904509,23.835515
"46745",120.813147,23.811750
"46746",120.813120,23.811876
"46747",120.637539,23.918009
"46748",120.637499,23.916962
"46749",120.678552,23.859529
"46750",120.959479,23.938374
"46751",120.959287,23.938033
"46752",120.959109,24.012378
"46753",120.692040,23.881671
"46754",120.701051,23.711146
"46755",120.698274,23.710654
"46756",120.705573,23.882718
"46757",120.704115,23.882741
"46758",120.870753,23.639233
"46759",120.870705,23.639433
"46760",120.758430,23.888786
"46761",120.964894,23.796996
"46762",120.684708,23.912554
"46763",120.667851,23.993700
"46764",120.667501,23.993942
"46765",120.817529,24.006291
"46766",120.817423,24.005959
"46767",120.840545,23.766243
"46768",120.839723,23.766028
"46769",120.965332,23.962868
"46770",120.677980,23.853199
"46771",120.952028,23.970247
"46772",120.710266,23.927620
"46773",120.708061,23.929803
"46774",120.875783,24.068037
"46775",120.875764,24.068205
"46776",120.992421,23.978758
"46777",120.992470,23.979391
"46778",120.881509,23.558013
"46779",120.775730,23.825890
"46780",120.775971,23.826298
"46781",120.767223,23.984215
"46782",120.763369,23.986143
"46783",120.653807,23.980546
"46784",120.653993,23.982024
"46785",120.697014,23.895027
"46786",120.701498,23.770661
"46787",120.733215,23.752844
"46788",120.733105,23.753927
"46789",120.704806,23.768751
"46790",120.939236,23.923979
"46791",120.939125,23.924930
"46792",120.718248,23.693916
"46793",120.676857,23.915873
"46794",120.676985,23.915321
"46795",120.733772,23.813220
"46796",120.733412,23.813393
"46797",120.854406,23.995973
"46798",120.719209,23.808526
"46799",120.707151,23.772684
"46800",120.707024,23.772101
"46801",120.878091,23.568004
"46802",120.876567,23.567238
"46803",120.975632,23.967935
"46804",121.150262,24.027110
"46805",121.146492,24.041924
"46806",121.146861,24.042684
"46807",120.662986,23.952278
"46808",120.662890,23.952417
